zipcode,population,median_age,household_income
35125,10855.0,41.9,40392.0
35126,21507.0,42.6,59458.0
35127,10284.0,43.1,63292.0
35128,10187.0,43.2,51741.0
35130,2959.0,44.0,42308.0
35131,4388.0,45.7,31515.0
35133,3058.0,43.0,48372.0
35135,1618.0,40.4,51705.0
35136,1960.0,48.1,32037.0
35139,159.0,42.9,37656.0
35143,3432.0,47.3,53194.0
35146,12560.0,39.8,71667.0
35147,5861.0,35.0,76824.0
35148,2822.0,41.0,33750.0
35149,561.0,43.8,26094.0
35150,17526.0,38.1,31985.0
35151,7172.0,45.9,40199.0
35160,26350.0,42.5,33580.0
35171,3826.0,35.4,50231.0
35172,3032.0,45.9,34625.0
35173,26597.0,39.6,79868.0
35175,5888.0,38.0,54125.0
35176,811.0,45.6,42321.0
35178,4042.0,41.0,51474.0
35179,9601.0,39.2,43109.0
35180,14380.0,41.2,56046.0
35183,901.0,37.6,52880.0
35184,5963.0,38.2,35698.0
35186,5056.0,46.6,56632.0
35188,3280.0,32.1,55333.0
35203,3106.0,38.6,15239.0
35204,9911.0,44.0,20371.0
35205,21124.0,28.6,32097.0
35206,16476.0,39.2,32108.0
35207,9506.0,33.1,22169.0
35208,14529.0,37.0,33526.0
35209,29599.0,29.9,51266.0
35210,14269.0,44.0,44140.0
35211,24101.0,39.7,27198.0
35212,12579.0,33.5,28010.0
35213,13412.0,36.9,101500.0
35214,18008.0,45.2,42633.0
35215,49475.0,31.8,39786.0
35216,36047.0,33.2,56661.0
35217,13152.0,41.3,27944.0
35218,7065.0,37.7,23266.0
35221,4715.0,40.9,31196.0
35222,8698.0,40.8,47258.0
46166,1819.0,40.4,54167.0
46167,6292.0,39.3,76846.0
46168,32932.0,38.8,63675.0
46171,1393.0,50.3,42455.0
46172,2327.0,42.1,53017.0
46173,10536.0,41.7,41718.0
46175,624.0,40.8,42750.0
46176,27533.0,39.8,48689.0
46180,857.0,43.5,47008.0
46181,4504.0,43.8,69955.0
46182,1385.0,47.5,57946.0
46184,13220.0,34.1,62007.0
46186,1849.0,38.2,66786.0
46201,30538.0,34.7,27077.0
46202,18288.0,30.0,33020.0
46203,38248.0,33.8,31876.0
46204,7001.0,31.8,47958.0
46205,27870.0,33.8,37831.0
46208,23504.0,31.6,31312.0
46214,24246.0,34.2,43281.0
46216,2044.0,44.9,43631.0
46217,31508.0,36.6,61055.0
46218,26831.0,37.8,23203.0
46219,36057.0,38.5,39384.0
46220,36128.0,35.8,66279.0
46221,26177.0,33.2,43395.0
46222,35467.0,29.9,27062.0
46224,36148.0,30.9,33800.0
46225,7664.0,35.7,31291.0
46226,45401.0,32.9,34241.0
46227,58930.0,32.8,37686.0
46228,14847.0,40.0,60397.0
46229,28040.0,35.6,44547.0
46231,10316.0,36.6,62933.0
46234,27770.0,37.4,71652.0
46235,33459.0,28.7,36959.0
46236,26880.0,40.3,81276.0
46237,39793.0,35.0,60806.0
46239,29187.0,32.4,69557.0
46240,19474.0,40.1,54635.0
46241,32081.0,32.3,35284.0
46250,18400.0,33.6,55340.0
46254,40335.0,29.8,42497.0
46256,23119.0,41.8,66668.0
46259,11364.0,37.0,94242.0
46260,32692.0,34.6,44724.0
46268,25036.0,35.1,45991.0
46278,7985.0,40.9,104837.0
46280,7511.0,37.8,61782.0
46290,231.0,65.0,152404.0
46301,643.0,63.6,71125.0
46303,14375.0,36.1,64835.0
46304,24270.0,40.2,74682.0
46307,61385.0,40.2,73704.0
46310,14217.0,39.2,53523.0
46311,21708.0,42.9,77292.0
46312,28961.0,31.3,27264.0
46319,17924.0,36.3,55935.0
46320,14822.0,30.5,30836.0
46321,23103.0,44.1,70894.0
46322,23107.0,42.3,62240.0
46323,22256.0,34.0,47167.0
46324,22307.0,34.8,44569.0
46327,11842.0,32.9,36244.0
46340,859.0,43.4,56652.0
46341,10215.0,39.4,61900.0
46342,30473.0,39.5,58489.0
46345,225.0,38.5,62500.0
46346,1304.0,32.3,34286.0
46347,4885.0,42.2,70409.0
46348,1003.0,44.6,55588.0
46349,3005.0,46.1,54188.0
46350,42558.0,41.5,48740.0
46356,17873.0,39.2,69607.0
46360,43509.0,40.3,42219.0
46366,5431.0,42.7,40746.0
46368,39062.0,39.5,54926.0
46371,4003.0,34.0,74828.0
46373,14849.0,44.6,98955.0
46374,1033.0,42.8,61131.0
46375,23127.0,44.1,73814.0
46376,280.0,47.3,36250.0
46382,1858.0,46.4,71628.0
46383,40866.0,36.1,58176.0
46385,39743.0,39.5,72494.0
46390,2925.0,41.1,74727.0
46391,10252.0,35.7,64767.0
46392,8022.0,39.2,56267.0
46393,248.0,46.4,65063.0
46394,11992.0,37.0,49519.0
46402,6284.0,37.2,16126.0
46403,13869.0,37.7,39731.0
46404,17332.0,38.5,29466.0
46405,11658.0,35.1,42273.0
46406,9402.0,36.0,29815.0
46407,11728.0,37.1,18894.0
46408,15640.0,38.3,33827.0
46409,8094.0,37.0,28625.0
46410,38721.0,38.3,51136.0
46501,3653.0,38.5,50740.0
46504,3601.0,42.5,49331.0
46506,9587.0,36.4,53488.0
46507,9409.0,42.0,54900.0
46508,143.0,45.5,40714.0
46510,3786.0,41.8,54000.0
46511,4228.0,41.5,46354.0
46514,40956.0,39.4,48348.0
46516,33885.0,33.4,39535.0
46517,24162.0,35.1,46006.0
46524,2213.0,35.0,61302.0
46526,32827.0,34.4,50502.0
46528,26053.0,34.2,53502.0
46530,30783.0,41.1,91157.0
46531,1431.0,39.3,47500.0
46532,1905.0,47.3,57083.0
46534,11731.0,40.4,41863.0
46536,3471.0,46.3,50641.0
46537,606.0,40.3,56500.0
46538,3753.0,45.1,55515.0
46539,1971.0,41.9,45481.0
46540,11484.0,29.4,62634.0
46542,3919.0,37.5,51181.0
46543,3721.0,23.6,67143.0
46544,31576.0,37.7,45165.0
46545,24226.0,37.8,38388.0
46550,13028.0,31.2,55659.0
46552,6904.0,43.2,55685.0
46553,3215.0,37.9,53210.0
46554,5071.0,38.8,47446.0
46555,2991.0,46.0,50595.0
46556,7468.0,20.7,19306.0
46561,13166.0,38.5,70916.0
46562,5309.0,39.9,51262.0
46563,23924.0,40.7,48000.0
46565,8405.0,25.5,57719.0
46567,8854.0,44.8,54019.0
46570,1115.0,37.2,56339.0
46571,5297.0,23.6,53341.0
46573,3687.0,42.9,56768.0
46574,9004.0,43.2,50606.0
46580,21606.0,38.2,51170.0
46582,12892.0,35.4,62306.0
46590,5129.0,30.6,57978.0
46595,122.0,26.3,36319.0
46601,6418.0,34.4,15508.0
46613,10872.0,29.5,31279.0
46614,30581.0,40.3,47835.0
46615,13720.0,35.3,38588.0
46616,5661.0,32.4,35836.0
46617,9169.0,32.8,50904.0
46619,22350.0,34.6,36901.0
46628,25263.0,36.5,41043.0
46635,6499.0,44.7,51151.0
46637,15247.0,38.0,51927.0
46701,8000.0,42.8,53022.0
46702,2207.0,48.0,55256.0
46703,17624.0,40.1,47095.0
46705,1574.0,36.2,48529.0
46706,18535.0,41.2,51087.0
46710,3916.0,39.9,53750.0
46711,7252.0,33.1,43934.0
46714,14498.0,38.7,44695.0
46721,4893.0,41.0,51885.0
46723,7518.0,42.9,60526.0
46725,22888.0,42.2,53340.0
46730,1106.0,42.8,50865.0
46731,546.0,44.5,50677.0
46732,3518.0,29.4,50379.0
46733,18776.0,38.6,48883.0
46737,7430.0,46.0,56497.0
46738,8387.0,37.2,42359.0
46740,4646.0,27.0,41060.0
46741,4579.0,34.9,50231.0
46742,3369.0,46.3,54181.0
46743,2177.0,32.4,60286.0
46745,1774.0,46.9,49688.0
46746,4263.0,36.1,52688.0
46747,2981.0,43.0,47617.0
46748,5471.0,37.0,74050.0
46750,26965.0,39.6,45886.0
46755,15381.0,38.8,44268.0
46759,421.0,48.8,58625.0
46760,1344.0,39.3,53125.0
46761,12435.0,31.9,50628.0
46763,2237.0,34.0,57009.0
46764,1360.0,45.3,67132.0
46765,5408.0,36.2,80994.0
46766,844.0,43.8,44375.0
46767,8500.0,30.9,49493.0
46770,2896.0,40.6,59049.0
46772,3413.0,19.6,53952.0
46773,3346.0,41.2,55244.0
46774,16809.0,36.5,50859.0
46776,1417.0,51.9,51061.0
46777,6479.0,38.8,62061.0
46779,2229.0,33.8,50833.0
46781,874.0,46.2,53750.0
46783,6364.0,39.4,76332.0
46784,2185.0,47.0,51528.0
46785,1648.0,33.2,63182.0
46787,3698.0,38.0,57535.0
46788,3541.0,34.4,58611.0
46791,1052.0,37.8,63958.0
46792,3613.0,41.2,47295.0
46793,4412.0,35.1,53663.0
46794,1590.0,44.4,49914.0
46795,6519.0,46.1,59472.0
46797,3868.0,36.0,66845.0
46798,1524.0,48.0,61875.0
46799,228.0,35.2,36932.0
46802,11073.0,30.4,30512.0
46803,9766.0,29.3,21344.0
46804,28865.0,40.8,63397.0
46805,21017.0,34.5,37353.0
46806,25100.0,28.5,27203.0
46807,16895.0,31.3,45657.0
46808,19220.0,34.6,40089.0
46809,8583.0,40.0,35331.0
46814,12272.0,38.8,111523.0
46815,28068.0,37.0,55356.0
46816,18447.0,36.0,32485.0
46818,20767.0,36.6,56036.0
46819,9550.0,38.0,46788.0
46825,28890.0,35.7,51864.0
46835,34463.0,36.0,57962.0
46845,21802.0,40.1,85610.0
46901,39867.0,40.8,41001.0
46902,35993.0,41.3,47224.0
46910,3354.0,34.3,45833.0
46911,1224.0,38.1,59688.0
46913,1232.0,46.7,54783.0
46914,1748.0,45.4,48125.0
46915,614.0,43.0,60735.0
46917,1926.0,37.5,50263.0
46919,2427.0,39.8,41927.0
46920,1076.0,38.5,75380.0
46923,8059.0,42.6,50417.0
12981,2366.0,39.3,59570.0
12983,7520.0,48.5,49859.0
12985,1278.0,38.6,39414.0
12986,6157.0,40.4,53236.0
12987,243.0,51.7,32917.0
12989,953.0,50.6,65592.0
12992,4831.0,40.7,50375.0
12993,1508.0,54.0,49491.0
12996,2030.0,54.0,56750.0
12997,1336.0,44.6,57500.0
12998,371.0,45.5,42350.0
13020,60.0,45.5,52083.0
13021,38756.0,42.5,47905.0
13026,1800.0,34.3,67159.0
13027,32208.0,43.7,70593.0
13028,1610.0,37.7,40000.0
13029,7379.0,38.3,62459.0
13030,3830.0,41.8,65241.0
13031,15710.0,43.7,70182.0
13032,12329.0,44.6,52646.0
13033,3747.0,39.6,61000.0
13034,1925.0,45.4,61154.0
13035,8621.0,46.4,71865.0
13036,8869.0,41.5,52461.0
13037,8948.0,42.0,67655.0
13039,17707.0,40.4,83341.0
13040,2624.0,41.9,49353.0
13041,11610.0,37.8,84621.0
13042,2643.0,32.7,58241.0
13044,2172.0,45.7,67768.0
13045,29609.0,33.4,47667.0
13052,1514.0,48.1,51818.0
13053,4538.0,42.6,59423.0
13054,1866.0,41.9,56979.0
13057,14422.0,46.5,59256.0
13060,2939.0,44.9,67656.0
13061,1101.0,47.0,59241.0
13063,2038.0,35.7,81711.0
13066,12280.0,47.4,78929.0
13068,5833.0,37.4,61291.0
13069,24927.0,39.1,46474.0
13071,865.0,45.6,65188.0
13072,619.0,50.1,50313.0
13073,6337.0,42.7,54729.0
13074,4329.0,41.9,54167.0
13076,2343.0,45.0,53710.0
13077,6961.0,41.0,57672.0
13078,10149.0,45.8,87734.0
13080,3618.0,43.9,57557.0
13081,992.0,50.7,66528.0
13082,4826.0,43.4,64123.0
13083,1704.0,39.1,56154.0
13084,3945.0,43.7,63777.0
13087,152.0,58.9,145066.0
13088,22317.0,45.3,53934.0
13090,30250.0,37.8,69519.0
13092,2705.0,41.3,63854.0
13101,2263.0,40.6,60889.0
13104,15773.0,43.2,97569.0
13108,6125.0,45.3,72537.0
13110,2290.0,49.8,70417.0
13111,1543.0,48.7,49306.0
13112,2003.0,44.9,52727.0
13113,297.0,33.5,68750.0
13114,6815.0,37.4,57500.0
13115,119.0,40.5,51125.0
13116,3521.0,35.0,57798.0
13117,274.0,42.3,50833.0
13118,6156.0,41.8,55951.0
13120,2167.0,40.4,57132.0
13122,1446.0,33.8,57353.0
13124,64.0,47.5,46667.0
13126,36566.0,34.5,47992.0
13131,3830.0,41.2,55820.0
13132,3370.0,47.9,60329.0
13134,199.0,41.8,61406.0
13135,6655.0,41.6,50347.0
13136,414.0,44.3,45000.0
13140,4536.0,42.1,54592.0
13141,604.0,35.1,50156.0
13142,5996.0,41.5,44833.0
13143,2869.0,43.2,49444.0
13144,1904.0,37.0,41935.0
13145,2047.0,42.1,49015.0
13146,2077.0,46.6,46149.0
13147,1328.0,41.6,60486.0
13148,10532.0,43.2,47987.0
13152,8290.0,50.7,87367.0
13153,329.0,51.5,59417.0
13155,638.0,45.5,46071.0
13156,2232.0,41.6,57332.0
13157,602.0,56.2,40563.0
13158,1522.0,47.4,46012.0
13159,5255.0,43.5,72724.0
13160,1958.0,44.6,63063.0
13163,417.0,33.6,46250.0
13164,2404.0,38.4,75057.0
13165,10881.0,41.8,51768.0
13166,5534.0,42.8,58065.0
13167,3024.0,42.2,47708.0
13202,5840.0,27.6,14793.0
13203,16564.0,35.4,32984.0
13204,19503.0,31.5,29007.0
13205,18377.0,36.6,29547.0
13206,16142.0,36.7,37959.0
13207,13153.0,34.9,48645.0
13208,22553.0,34.0,34896.0
13209,13095.0,43.8,52760.0
13210,27822.0,21.4,26120.0
13211,6616.0,36.9,46368.0
13212,20645.0,42.0,54539.0
13214,9357.0,33.4,72694.0
13215,15541.0,44.4,83671.0
13219,14928.0,45.5,57405.0
13224,8560.0,40.8,53590.0
13302,1726.0,43.0,44453.0
13303,1115.0,47.0,64531.0
13304,1679.0,48.9,77177.0
13305,547.0,31.2,63229.0
13308,2697.0,48.3,43990.0
13309,5806.0,44.4,51851.0
13310,573.0,43.6,47566.0
13312,421.0,53.4,49063.0
13313,511.0,32.0,42500.0
13314,484.0,44.3,42443.0
13315,1489.0,43.8,57059.0
13316,6490.0,44.5,44867.0
13317,3966.0,40.7,49107.0
13318,1271.0,41.6,62885.0
13319,793.0,31.4,32148.0
13320,2163.0,46.6,56477.0
13321,1144.0,34.8,45536.0
13322,797.0,48.1,45625.0
13323,11151.0,43.1,60174.0
13324,2093.0,47.2,38550.0
13325,992.0,44.8,49615.0
13326,5372.0,52.2,54637.0
13327,1926.0,39.9,45882.0
13328,1421.0,40.2,65250.0
13329,4331.0,37.1,47006.0
13332,2752.0,36.1,44516.0
13333,46.0,50.7,63250.0
13335,1570.0,44.2,59479.0
13337,658.0,51.2,40938.0
13338,1088.0,55.5,50956.0
13339,6307.0,44.1,42917.0
13340,8049.0,44.6,53730.0
13342,213.0,53.6,60833.0
13343,1936.0,41.5,53750.0
13346,6304.0,23.2,68456.0
13348,1364.0,43.4,50189.0
13350,9985.0,45.3,46985.0
13353,36.0,58.5,32500.0
13354,3467.0,45.4,77946.0
13355,884.0,34.1,49537.0
13357,10969.0,38.7,45855.0
13360,354.0,47.5,43250.0
13361,880.0,40.7,52969.0
13362,197.0,38.3,55192.0
13363,2080.0,47.3,58274.0
13364,94.0,54.2,32333.0
13365,8715.0,42.1,46849.0
13367,8609.0,42.0,55955.0
13368,1259.0,44.5,47308.0
13402,1676.0,53.3,47712.0
13403,7330.0,42.3,75260.0
13404,183.0,47.0,37083.0
13406,730.0,43.6,49297.0
13407,5155.0,45.1,47664.0
13408,4096.0,22.5,53417.0
13409,2447.0,42.1,50938.0
13410,209.0,50.5,56250.0
13411,3353.0,48.9,44286.0
13413,16370.0,47.2,67509.0
13415,88.0,29.9,42188.0
13416,2320.0,41.2,56083.0
13417,3341.0,41.8,35703.0
13418,339.0,40.9,54643.0
13420,1213.0,56.0,52025.0
13421,13602.0,41.3,48689.0
13424,2421.0,43.7,55145.0
13425,2306.0,38.3,50000.0
13428,1889.0,36.6,46333.0
13431,1874.0,41.9,55529.0
13433,2003.0,39.0,46541.0
13435,270.0,34.8,55750.0
13436,95.0,64.3,48750.0
13437,437.0,45.2,49107.0
13438,3598.0,48.8,50489.0
13439,3612.0,47.6,47755.0
13440,42257.0,41.2,50128.0
13450,77.0,65.6,65250.0
13452,4498.0,40.2,40293.0
13454,705.0,36.2,35938.0
13456,4138.0,43.7,64473.0
13459,2382.0,41.7,46771.0
13460,4230.0,43.2,41994.0
13461,3063.0,46.4,55746.0
13464,1370.0,45.1,41875.0
13468,453.0,32.8,46607.0
13469,1162.0,35.9,78750.0
13470,679.0,54.1,42054.0
13471,3509.0,39.8,50605.0
13473,549.0,49.9,52321.0
13476,3212.0,43.4,53167.0
13477,1724.0,30.9,46402.0
13478,2843.0,44.9,61250.0
13480,3449.0,44.9,48438.0
13483,238.0,35.0,40893.0
13485,1088.0,46.9,39896.0
13486,729.0,43.0,56974.0
13488,149.0,38.8,52292.0
13489,628.0,43.2,42500.0
13490,1694.0,38.8,62485.0
13491,3508.0,41.7,58000.0
13492,11516.0,47.4,59708.0
13493,1775.0,39.8,47188.0
13494,238.0,55.8,50625.0
13495,2263.0,34.7,52830.0
13501,38376.0,33.5,32920.0
13502,32370.0,37.8,39041.0
13601,38466.0,32.7,46125.0
13602,3982.0,22.2,41111.0
13603,10005.0,22.2,42989.0
27306,6065.0,50.1,35139.0
27310,7225.0,41.4,109237.0
27311,3631.0,45.2,34977.0
27312,20009.0,51.5,66181.0
27313,6817.0,43.6,56994.0
27314,1153.0,53.2,57984.0
27315,1991.0,49.4,32250.0
27316,7414.0,35.8,41118.0
27317,16239.0,41.3,42278.0
27320,38807.0,42.9,41192.0
27325,5896.0,40.4,31857.0
27326,3029.0,44.5,32364.0
27330,40378.0,36.3,44701.0
27332,30060.0,35.8,54298.0
27341,6171.0,41.1,43644.0
27343,1947.0,48.1,46195.0
27344,18617.0,36.9,37046.0
27349,5467.0,42.4,51756.0
27350,6141.0,47.8,45175.0
27355,2741.0,41.8,43945.0
27356,3231.0,41.9,25816.0
27357,7701.0,41.7,59950.0
27358,14583.0,43.8,90118.0
27360,46925.0,40.5,41820.0
27370,14429.0,45.0,49676.0
27371,8825.0,38.9,38644.0
27376,8748.0,45.2,54215.0
27377,7562.0,40.2,57519.0
27379,5509.0,42.7,31316.0
27401,20816.0,27.6,29692.0
27403,21751.0,27.7,41670.0
27405,48131.0,34.6,30847.0
27406,60297.0,35.8,38560.0
27407,50032.0,33.0,44337.0
27408,18258.0,42.0,58673.0
27409,16669.0,31.3,39813.0
27410,55099.0,41.6,59679.0
27455,29553.0,42.4,67903.0
27501,20662.0,34.9,52464.0
27502,36288.0,37.5,97145.0
27503,6246.0,45.5,77257.0
27504,14735.0,40.2,43442.0
27505,6063.0,37.0,46740.0
27507,1497.0,56.1,47661.0
27508,1651.0,41.6,35052.0
27509,6158.0,34.4,40226.0
27510,15494.0,30.1,46871.0
27511,34585.0,38.5,70491.0
27513,43436.0,38.8,86359.0
27514,31764.0,24.2,62650.0
27516,40515.0,33.1,77336.0
27517,24099.0,43.3,84900.0
27518,20657.0,42.8,102833.0
27519,50044.0,38.3,123816.0
27520,39172.0,36.6,58942.0
27521,6397.0,36.5,44855.0
27522,11624.0,42.5,57695.0
27523,10942.0,39.1,83542.0
27524,13820.0,36.3,47649.0
27525,14679.0,39.3,48161.0
27526,43455.0,37.6,70890.0
27527,20648.0,37.5,80569.0
27529,46779.0,37.3,61453.0
27530,40459.0,38.5,36046.0
27534,33418.0,36.2,46807.0
27536,16685.0,36.8,22263.0
27537,24816.0,41.1,38844.0
27539,22080.0,37.1,92467.0
27540,34341.0,35.5,94459.0
27541,4085.0,41.7,56167.0
27542,9400.0,42.1,38414.0
27544,4564.0,42.0,35583.0
27545,25677.0,34.5,57771.0
27546,20288.0,34.1,42963.0
27549,24561.0,42.2,39629.0
27551,1803.0,53.6,40288.0
27553,2371.0,46.3,30167.0
27555,661.0,40.0,27500.0
27557,6830.0,40.7,41845.0
27559,2300.0,45.8,63750.0
27560,28312.0,33.4,89973.0
27562,1806.0,38.5,60931.0
27563,5034.0,46.3,31663.0
27565,25568.0,44.6,42776.0
27568,585.0,37.8,40234.0
27569,7857.0,39.7,41795.0
27571,5660.0,36.6,84155.0
27572,7063.0,47.5,66559.0
27573,11339.0,40.2,27948.0
27574,14037.0,44.3,44777.0
27576,17850.0,35.7,37055.0
27577,24621.0,39.1,41438.0
27581,4727.0,41.4,58690.0
27582,143.0,55.8,34375.0
27583,6725.0,43.7,51982.0
27587,61679.0,37.6,83222.0
27589,8672.0,41.5,33469.0
27591,19589.0,39.3,55914.0
27592,16234.0,35.0,56645.0
27596,17898.0,37.5,61104.0
27597,22943.0,38.6,50791.0
27601,10089.0,32.1,27874.0
27603,51127.0,31.8,57264.0
27604,44938.0,34.7,51774.0
27605,4880.0,35.3,53125.0
27606,46393.0,27.8,48231.0
27607,29014.0,23.4,69766.0
27608,11361.0,40.2,96217.0
27609,33192.0,37.9,55575.0
27610,73925.0,32.6,46847.0
27612,37115.0,36.2,72910.0
27613,43972.0,38.1,82982.0
27614,32996.0,40.3,98227.0
27615,43140.0,43.8,78750.0
27616,50392.0,33.0,61978.0
27617,17392.0,35.4,81049.0
27701,22595.0,32.2,31094.0
27703,47381.0,33.6,57412.0
27704,35893.0,35.0,43952.0
27705,49479.0,33.2,48994.0
27707,50037.0,33.5,46835.0
27709,1149.0,33.5,95882.0
27712,20821.0,45.5,78378.0
27713,52169.0,33.9,70453.0
27801,20713.0,38.2,29253.0
27803,19091.0,41.8,44435.0
27804,30081.0,37.2,43567.0
27805,4077.0,39.7,40093.0
27806,2629.0,47.8,41394.0
27807,6772.0,36.7,40930.0
27808,1884.0,52.6,39712.0
27809,4572.0,42.9,38778.0
27810,4226.0,50.6,40966.0
27812,2567.0,51.8,27363.0
27813,699.0,28.8,32132.0
27814,2019.0,55.3,46047.0
27816,2281.0,39.9,40779.0
27817,6963.0,46.8,43750.0
27818,1242.0,45.5,24145.0
27819,246.0,55.8,25500.0
27820,2571.0,48.3,38421.0
27821,249.0,49.3,14387.0
27822,7894.0,46.3,46474.0
27823,7953.0,41.5,29969.0
27824,2132.0,38.0,39136.0
27825,58.0,64.5,17292.0
27826,1263.0,44.3,32098.0
27828,8454.0,39.8,37702.0
27829,1644.0,47.4,38977.0
27830,4787.0,44.3,40511.0
27831,3626.0,39.0,28578.0
27832,3070.0,42.9,29542.0
27834,56723.0,30.4,33603.0
27837,6561.0,36.5,64526.0
27839,3552.0,44.3,30534.0
27840,506.0,47.6,25298.0
27842,1324.0,63.8,59844.0
27843,1570.0,48.4,27697.0
27844,3235.0,36.6,22019.0
27845,2881.0,44.8,35357.0
27846,3361.0,43.5,40583.0
27847,631.0,52.3,21915.0
27849,1592.0,37.7,33125.0
27850,6640.0,51.8,40260.0
27851,5416.0,45.7,45163.0
27852,3178.0,39.9,43493.0
27853,268.0,49.0,45052.0
27855,5985.0,34.5,33578.0
27856,16797.0,46.8,47975.0
27857,1129.0,51.8,30849.0
27858,58254.0,25.5,43603.0
27860,2039.0,29.5,37393.0
27861,67.0,49.1,18958.0
27862,648.0,55.5,38487.0
27863,12016.0,38.4,52899.0
27864,4628.0,40.2,35708.0
27865,2483.0,43.5,58173.0
27866,688.0,48.2,38173.0
27869,2212.0,47.4,22391.0
27870,26985.0,40.5,34455.0
27871,4220.0,51.5,37586.0
27872,391.0,56.1,30250.0
27873,570.0,33.6,43750.0
27874,3681.0,50.9,34429.0
27876,1306.0,57.4,28387.0
27878,2084.0,35.9,24469.0
27879,263.0,36.8,41000.0
27880,3192.0,42.0,62339.0
27881,133.0,13.5,46250.0
27882,7527.0,41.5,35642.0
27883,3201.0,41.8,44506.0
27884,1108.0,52.1,47279.0
27885,1076.0,41.8,31686.0
27886,21303.0,43.3,34021.0
27888,2577.0,35.3,32955.0
27889,26818.0,43.7,38724.0
27890,2500.0,41.5,25556.0
27891,5076.0,45.1,42821.0
27892,14195.0,44.5,35647.0
27893,39294.0,37.8,32178.0
27896,21001.0,40.1,57924.0
27897,1793.0,46.7,19150.0
27909,39940.0,37.9,45757.0
27910,11828.0,41.7,34681.0
27915,830.0,51.9,40326.0
27916,737.0,47.8,54479.0
27917,1000.0,32.1,29602.0
27919,1059.0,50.5,71250.0
27920,1192.0,36.6,38807.0
27921,4959.0,42.1,59385.0
27922,895.0,57.4,39688.0
27923,517.0,35.4,42697.0
27924,2572.0,48.2,30710.0
27925,4043.0,45.1,32654.0
27926,1682.0,44.7,54034.0
27927,735.0,60.4,60250.0
27928,1888.0,49.9,34681.0
27929,1248.0,54.5,69224.0
27932,12278.0,45.6,39213.0
27935,1612.0,44.4,61694.0
27936,1223.0,40.0,57813.0
27937,4353.0,41.7,55761.0
27938,1349.0,52.9,43500.0
27939,2370.0,39.3,51094.0
27941,640.0,55.9,57377.0
27942,951.0,52.1,42768.0
27943,481.0,60.2,77830.0
27944,12066.0,47.9,45058.0
27946,1047.0,48.6,50293.0
27947,1729.0,36.1,47826.0
27948,11071.0,44.2,52616.0
27949,7193.0,52.6,66944.0
27950,2148.0,47.9,54706.0
27953,1331.0,36.4,40223.0
27954,6788.0,44.6,54343.0
27957,1684.0,50.0,41465.0
27958,10326.0,40.9,80061.0
27959,2869.0,44.4,56490.0
27960,405.0,39.4,62853.0
27962,7591.0,42.0,30625.0
35223,10723.0,44.0,119355.0
35224,5416.0,35.5,31250.0
35226,34755.0,37.4,92910.0
35228,10135.0,37.6,34833.0
35233,1503.0,29.7,51680.0
35234,5298.0,46.1,22432.0
35235,18585.0,40.7,50539.0
35242,51902.0,40.2,82854.0
35243,17585.0,37.9,72264.0
35244,33562.0,38.2,84021.0
35401,37272.0,22.7,25178.0
35404,21218.0,29.0,39952.0
35405,43724.0,32.2,50992.0
35406,16727.0,40.3,84855.0
35441,1000.0,43.7,36250.0
35442,5847.0,36.2,25804.0
35443,2192.0,34.0,18202.0
35444,4028.0,36.0,47772.0
35446,1912.0,35.1,47950.0
35447,3110.0,41.0,29479.0
35452,3275.0,38.7,63352.0
35453,11108.0,38.7,49409.0
35456,3437.0,46.1,39639.0
35458,915.0,30.2,32279.0
35459,1156.0,27.8,33571.0
35460,569.0,48.3,20516.0
35461,1996.0,45.2,38580.0
35462,4462.0,45.6,23646.0
35463,1341.0,43.0,51875.0
35464,691.0,33.9,20724.0
35466,5221.0,45.5,37034.0
35470,4939.0,24.8,15377.0
35473,15993.0,35.5,53028.0
35474,6717.0,36.5,45095.0
35475,15457.0,36.2,75653.0
35476,7668.0,32.2,35590.0
35477,210.0,19.8,11932.0
35480,1237.0,43.3,70893.0
35481,3611.0,45.9,30347.0
35490,4188.0,33.6,60904.0
35501,9919.0,39.0,33105.0
35503,8574.0,44.1,39174.0
35504,12665.0,43.2,45156.0
35540,2319.0,48.4,40833.0
35541,3305.0,51.5,37885.0
35542,1218.0,51.4,34432.0
35543,1374.0,38.3,29648.0
35544,643.0,54.1,48750.0
35545,86.0,55.7,24583.0
35546,3978.0,40.7,37258.0
35548,1762.0,41.7,31458.0
35549,4345.0,43.8,31660.0
35550,5579.0,43.6,28947.0
35552,867.0,34.2,45652.0
35553,4356.0,47.2,32917.0
35554,991.0,44.9,29559.0
35555,9695.0,40.8,38859.0
35563,4871.0,47.3,36168.0
35564,2078.0,42.1,26313.0
35565,13166.0,42.6,30214.0
35570,11606.0,42.1,37100.0
35571,753.0,46.5,35037.0
35572,1215.0,40.8,37379.0
35574,1480.0,50.4,34069.0
35575,976.0,49.3,41324.0
35576,2906.0,45.0,37297.0
35578,5969.0,44.1,33171.0
35579,3244.0,42.2,36946.0
35580,4016.0,41.5,35685.0
35581,4989.0,40.2,30446.0
35582,3954.0,41.8,32560.0
35584,399.0,47.4,26830.0
35585,1479.0,46.4,44375.0
35586,4068.0,47.0,28649.0
35587,1230.0,32.1,35268.0
35592,5059.0,43.1,40919.0
